2025-05-07T18:00:00Z	30.5044	-90.3766	1.31	77	4	20.727	19.965	19.925	101.752	2.325	75	2.7	2.442	225.95	0.125	6.75	0.25	20.025	4.952	0.005	0.006	0.315	0.07	-0.2	0.328	0.217	-0.5	0.307	0.137	-0.525	21.7	22.312	23.413
2025-05-07T19:00:00Z	30.5044	-90.3766	4.392	258	11	20.03	18.965	18.8	101.782	2.168	46.375	6.9	1.62	162.85	0.1	0.75	0.75	19.075	4.182	0	0.006	0.317	0.069	-0.2	0.333	0.225	-0.475	0.31	0.138	-0.5	21.7	22.287	23.337
2025-05-07T20:00:00Z	30.5044	-90.3766	0.119	7	0	20.732	18.962	18.35	101.315	2.108	224.725	0.75	1.942	124.125	0.125	0	0	19.075	5.005	0	0	0.316	0.066	-0.2	0.331	0.227	-0.4	0.313	0.14	-0.5	21.625	22.213	23.25
2025-05-07T21:00:00Z	30.5044	-90.3766	0	0	0	23.142	21.035	20.3	101.268	2.38	403.175	0	1.388	90.925	0.1	0	0	21.55	3.005	0	0	0.315	0.066	-0.2	0.325	0.223	-0.4	0.312	0.138	-0.5	21.762	22.2	23.238
2025-05-07T22:00:00Z	30.5044	-90.3766	0	0	0	23.863	22.767	21.95	101.195	2.515	396.45	0	1.538	101.55	0.1	0	0	23.55	3.905	0.125	0	0.314	0.066	-0.2	0.32	0.216	-0.4	0.311	0.138	-0.5	22.337	22.3	23.15
2025-05-07T23:00:00Z	30.5044	-90.3766	0	0	0	22.502	23.183	22.7	101.213	2.356	243.375	0	1.44	129.25	0.125	0	0	24.075	3.495	0.405	0	0.313	0.065	-0.2	0.316	0.21	-0.4	0.309	0.136	-0.5	23	22.488	23.15
2025-05-08T00:00:00Z	30.5044	-90.3766	0	0	0	20.382	21.972	21.3	101.295	2.265	54.175	0	0.77	168.9	0.125	0	0	22.275	1.685	0.272	0	0.312	0.065	-0.2	0.313	0.206	-0.4	0.308	0.137	-0.5	23.363	22.712	23.113
2025-05-08T01:00:00Z	30.5044	-90.3766	0	0	0	18.508	18.855	18.7	101.415	2.063	0	0	0.422	186.275	0.1	0	0	18.725	0.925	0.092	0	0.312	0.064	-0.2	0.312	0.201	-0.4	0.306	0.136	-0.5	23.238	22.887	23.1
2025-05-08T02:00:00Z	30.5044	-90.3766	0	0	0	17.628	17.407	17.5	101.442	1.964	0	0	0.375	261.775	0.1	0	0	17.425	0.873	0.04	0	0.312	0.062	-0.2	0.31	0.197	-0.4	0.306	0.136	-0.5	22.788	22.95	23.1
2025-05-08T03:00:00Z	30.5044	-90.3766	0	0	0	17.093	16.692	17.025	101.468	1.896	0	0	0.3	313.925	0.1	0	0	16.675	0.613	0.043	0	0.312	0.061	-0.2	0.309	0.195	-0.4	0.305	0.135	-0.5	22.35	22.875	23.1
2025-05-08T04:00:00Z	30.5044	-90.3766	0	0	0	18.64	17.1	17.275	101.493	1.958	0	0	0.252	221.925	0.1	0	0	17.225	0.625	0.007	0	0.312	0.061	-0.2	0.308	0.194	-0.4	0.304	0.133	-0.5	21.863	22.725	23.1
2025-05-08T05:00:00Z	30.5044	-90.3766	0	0	0	19.49	18.238	18.3	101.495	2.098	0	0	0.268	244.875	0.1	0	0	18.35	0.593	0	0	0.312	0.06	-0.2	0.308	0.193	-0.4	0.304	0.132	-0.6	21.613	22.55	23.1
2025-05-08T06:00:00Z	30.5044	-90.3766	0	0	0	17.725	17.945	17.95	101.493	2.05	0	0	0.405	288.95	0.1	0	0	17.95	0.762	0.007	0	0.312	0.06	-0.2	0.306	0.19	-0.4	0.304	0.131	-0.6	21.475	22.388	23.1
2025-05-08T07:00:00Z	30.5044	-90.3766	0	0	0	16.415	17.06	17.075	101.482	1.924	0	0	0.56	162.5	0.125	0	0	16.95	1.302	0.02	0	0.312	0.06	-0.2	0.306	0.19	-0.4	0.303	0.13	-0.6	21.312	22.262	23.075
2025-05-08T08:00:00Z	30.5044	-90.3766	0	0	0	15.87	16.462	16.425	101.48	1.845	0	0	0.44	169.55	0.15	0	0	16.275	0.982	0.025	0	0.312	0.059	-0.2	0.305	0.187	-0.4	0.303	0.129	-0.6	21.038	22.125	23.012
2025-05-08T09:00:00Z	30.5044	-90.3766	0	0	0	15.475	15.62	15.825	101.47	1.763	0	0	0.277	185.7	0.1	0	0	15.525	0.618	0.03	0	0.312	0.058	-0.2	0.305	0.187	-0.4	0.303	0.129	-0.6	20.7	21.975	22.975
2025-05-08T10:00:00Z	30.5044	-90.3766	0	0	0	15.062	15.262	15.35	101.485	1.715	0	0	0.358	166.375	0.1	0	0	15.1	0.787	0.028	0	0.312	0.058	-0.2	0.304	0.185	-0.4	0.303	0.129	-0.6	20.4	21.812	22.95
2025-05-08T11:00:00Z	30.5044	-90.3766	0	0	0	14.883	15.005	15.075	101.535	1.692	11.2	0	0.315	232.15	0.175	0	0	14.95	0.733	0.022	0	0.312	0.057	-0.2	0.304	0.184	-0.4	0.303	0.129	-0.6	20.113	21.625	22.875
2025-05-08T12:00:00Z	30.5044	-90.3766	0	0	0	16.857	17.32	16.675	101.592	1.899	162.375	0	0.368	105.175	0.125	0	0	16.925	0.887	0	0	0.312	0.057	-0.2	0.303	0.183	-0.4	0.302	0.129	-0.6	19.85	21.413	22.838
2025-05-08T13:00:00Z	30.5044	-90.3766	0	0	0	20.54	21.442	20.4	101.64	2.393	370.475	0	0.695	92.55	0.1	0	0	20.9	1.908	0.002	0	0.312	0.059	-0.1	0.303	0.184	-0.4	0.302	0.129	-0.6	19.875	21.238	22.75
2025-05-08T14:00:00Z	30.5044	-90.3766	0	0	0	24.1	24.895	22.8	101.65	2.58	554.75	0	1.312	68.45	0.1	0	0	24.4	2.947	0.192	0	0.312	0.062	-0.1	0.304	0.185	-0.4	0.302	0.129	-0.6	20.475	21.162	22.7
2025-05-08T15:00:00Z	30.5044	-90.3766	0	0	0	27.16	27.127	24.5	101.632	2.356	684.325	0	1.445	44.85	0.075	0	0	27.05	3.525	0.713	0	0.311	0.064	-0.175	0.304	0.186	-0.4	0.302	0.129	-0.6	21.55	21.275	22.613
2025-05-08T16:00:00Z	30.5044	-90.3766	0	0	0	29.455	28.718	25.675	101.615	2.22	911.45	0	1.74	50.6	0.025	0	0	28.525	4.475	1.078	0	0.31	0.066	-0.2	0.303	0.184	-0.4	0.302	0.128	-0.6	22.9	21.625	22.562
2025-05-08T17:00:00Z	30.5044	-90.3766	0	0	0	31.312	29.735	26.45	101.552	2.162	1016	0	1.505	210.175	0.075	0	0	29.275	4.185	1.29	0	0.308	0.067	-0.2	0.302	0.179	-0.4	0.302	0.129	-0.6	24.337	22.175	22.5
2025-05-08T18:00:00Z	30.5044	-90.3766	0	0	0	32.415	29.997	27.275	101.472	2.111	975.25	0	1.4	209.925	0.075	0	0	30.05	3.822	1.515	0	0.306	0.067	-0.2	0.302	0.173	-0.4	0.302	0.128	-0.6	25.738	22.788	22.5
2025-05-08T19:00:00Z	30.5044	-90.3766	0	0	0	32.95	29.545	28.2	101.412	2.082	950.075	0	1.218	72.625	0.025	0	0	30.875	3.533	1.742	0	0.304	0.068	-0.2	0.301	0.169	-0.4	0.302	0.129	-0.65	27.012	23.5	22.55
2025-05-08T20:00:00Z	30.5044	-90.3766	0	0	0	32.795	30.452	28.725	101.328	2.078	803.5	0	1.205	183.375	0.05	0	0	31.575	2.908	1.87	0	0.302	0.068	-0.2	0.3	0.163	-0.4	0.302	0.128	-0.7	27.987	24.2	22.587
2025-05-08T21:00:00Z	30.5044	-90.3766	0	0	0	29.017	28.282	27.375	101.325	2.252	344.875	0	1.8	122.25	0.075	0	0	29.45	3.865	1.395	0	0.3	0.066	-0.3	0.299	0.159	-0.4	0.302	0.128	-0.7	28.587	24.863	22.688
2025-05-08T22:00:00Z	30.5044	-90.3766	0	0	0	28.26	28.567	27.675	101.32	2.283	447.5	0	1.632	169.45	0.075	0	0	29.325	3.53	1.422	0	0.299	0.066	-0.3	0.298	0.156	-0.4	0.301	0.128	-0.7	28.488	25.387	22.825
2025-05-08T23:00:00Z	30.5044	-90.3766	0	0	0	26.28	28.13	27.125	101.295	2.249	189.6	0	0.913	168.55	0.025	0	0	28.45	2.192	1.335	0	0.298	0.066	-0.3	0.298	0.153	-0.4	0.301	0.128	-0.725	28.25	25.688	22.975
2025-05-09T00:00:00Z	30.5044	-90.3766	0	0	0	24.25	26.078	25.4	101.308	2.328	41.075	0	0.6	164.8	0.075	0	0	25.8	1.357	0.92	0	0.298	0.066	-0.3	0.297	0.152	-0.4	0.301	0.129	-0.8	27.837	25.837	23.15
2025-05-09T01:00:00Z	30.5044	-90.3766	0	0	0	22.735	23.328	22.925	101.355	2.32	0.325	0	0.308	95.1	0.1	0	0	23.075	0.727	0.478	0	0.298	0.065	-0.325	0.296	0.15	-0.4	0.3	0.128	-0.8	27.212	25.863	23.325
2025-05-09T02:00:00Z	30.5044	-90.3766	0	0	0	21.965	21.42	21.425	101.408	2.326	0	0	0.395	129.025	0.05	0	0	21.3	0.818	0.232	0	0.299	0.064	-0.4	0.296	0.149	-0.4	0.3	0.129	-0.8	26.55	25.788	23.475
2025-05-09T03:00:00Z	30.5044	-90.3766	0	0	0	21.415	20.663	20.75	101.408	2.298	0	0	0.372	201.9	0.1	0	0	20.6	0.887	0.145	0	0.299	0.063	-0.4	0.296	0.149	-0.4	0.3	0.129	-0.8	25.9	25.587	23.625
2025-05-09T04:00:00Z	30.5044	-90.3766	0	0	0	21.248	20.71	20.875	101.385	2.342	0	0	0.555	139.875	0.1	0	0	20.6	1.168	0.128	0	0.3	0.063	-0.4	0.296	0.148	-0.4	0.299	0.128	-0.825	25.337	25.35	23.713
2025-05-09T05:00:00Z	30.5044	-90.3766	0	0	0	20.965	20.773	20.75	101.367	2.367	0	0	0.517	136.925	0.1	0	0	20.675	1.045	0.08	0	0.3	0.063	-0.4	0.296	0.146	-0.4	0.299	0.127	-0.9	24.85	25.125	23.8
2025-05-09T06:00:00Z	30.5044	-90.3766	0	0	0	20.648	20.368	20.4	101.34	2.348	0	0	0.522	116.825	0.1	0	0	20.375	1.175	0.045	0	0.3	0.063	-0.4	0.295	0.145	-0.4	0.299	0.128	-0.9	24.45	24.875	23.837
2025-05-09T07:00:00Z	30.5044	-90.3766	0	0	0	20.598	20.165	20.225	101.26	2.342	0	0	0.47	104.15	0.1	0	0	20.225	0.912	0.025	0	0.3	0.062	-0.4	0.295	0.145	-0.4	0.299	0.128	-0.9	24.1	24.663	23.875
2025-05-09T08:00:00Z	30.5044	-90.3766	0	0	0	19.747	19.725	19.75	101.155	2.28	0	0	0.47	119.05	0.1	0	0	19.725	0.792	0.022	0	0.301	0.063	-0.4	0.295	0.145	-0.4	0.299	0.127	-0.9	23.8	24.438	23.863
2025-05-09T09:00:00Z	30.5044	-90.3766	0	0	0	19.73	19.343	19.425	101.155	2.24	0	0	0.655	253.9	0.1	0	0	19.35	1.238	0.015	0	0.301	0.062	-0.4	0.295	0.144	-0.4	0.299	0.126	-0.9	23.5	24.225	23.9
2025-05-09T10:00:00Z	30.5044	-90.3766	0	0	0	20.59	19.807	20	101.202	2.314	0	0	0.482	218.2	0.1	0	0	19.875	1	0.025	0	0.301	0.062	-0.4	0.295	0.144	-0.4	0.299	0.126	-0.9	23.2	24.038	23.9
2025-05-09T11:00:00Z	30.5044	-90.3766	0	0	0	20.65	20.017	20.05	101.23	2.337	2.6	0	0.432	91.55	0.1	0	0	20.05	0.77	0.01	0	0.301	0.062	-0.4	0.295	0.143	-0.4	0.299	0.126	-0.925	23	23.825	23.85
2025-05-09T12:00:00Z	30.5044	-90.3766	0.511	20	1	20.907	20.22	20.25	101.278	2.365	7.025	3	0.782	127.425	0.1	0	0	20.275	1.485	0.007	0.002	0.301	0.062	-0.4	0.295	0.143	-0.4	0.298	0.125	-1	22.888	23.663	23.8
2025-05-09T13:00:00Z	30.5044	-90.3766	5.068	298	14	20.7	19.843	19.9	101.36	2.314	12.4	12.3	1.322	126.925	0.1	0	0	20	3.055	0.01	0.012	0.302	0.067	-0.275	0.294	0.149	-0.375	0.299	0.126	-1	22.788	23.525	23.775
2025-05-09T14:00:00Z	30.5044	-90.3766	2.57	150	6	21.332	19.998	19.925	101.4	2.325	53.8	5.25	0.47	151.65	0.1	0	0	20.15	1.052	0	0.009	0.307	0.069	-0.15	0.295	0.184	-0.3	0.299	0.125	-1	22.612	23.387	23.738
2025-05-09T15:00:00Z	30.5044	-90.3766	4.801	282	11	21.422	20.177	20.025	101.388	2.338	45	7.95	0.828	100.95	0.1	0	0	20.375	1.835	0	0.005	0.312	0.073	-0.1	0.314	0.242	-0.3	0.299	0.127	-0.975	22.55	23.25	23.662
2025-05-09T16:00:00Z	30.5044	-90.3766	1.719	98	5	21.635	20.34	20.175	101.332	2.362	84.225	4.35	1.285	46.275	0.1	0	0	20.575	3.418	0	0.004	0.316	0.071	-0.1	0.333	0.269	-0.3	0.302	0.133	-0.55	22.55	23.138	23.65
2025-05-09T17:00:00Z	30.5044	-90.3766	2.333	137	7	21.625	20.123	19.925	101.355	2.327	82.125	4.95	1.168	38.3	0.1	0	0	20.4	3.758	0	0.008	0.316	0.071	-0.1	0.334	0.273	-0.3	0.306	0.138	-0.4	22.55	23.062	23.575
2025-05-09T18:00:00Z	30.5044	-90.3766	3.541	208	10	21.682	19.925	19.675	101.352	2.294	88.95	6.45	1.015	23.075	0.075	0	0	20.175	2.83	0	0.007	0.317	0.069	-0.1	0.335	0.276	-0.3	0.309	0.144	-0.4	22.55	22.988	23.525
2025-05-09T19:00:00Z	30.5044	-90.3766	10.502	617	28	21.205	19.63	19.375	101.345	2.245	75.725	15.6	1.355	50.375	0.1	0	0	19.9	3.385	0	0.002	0.317	0.069	-0.1	0.335	0.281	-0.3	0.311	0.146	-0.4	22.562	22.95	23.488
2025-05-09T20:00:00Z	30.5044	-90.3766	3.49	205	10	21.262	19.407	19.075	101.303	2.206	99.725	9	1.402	60.925	0.15	0	0	19.7	5.035	0	0.002	0.318	0.066	-0.1	0.335	0.284	-0.3	0.313	0.146	-0.4	22.488	22.938	23.425
2025-05-09T21:00:00Z	30.5044	-90.3766	1.735	102	5	20.992	19.015	18.675	101.262	2.15	101.1	3.9	1.698	66	0.125	0	0	19.325	4.142	0	0.002	0.318	0.065	-0.1	0.335	0.288	-0.3	0.314	0.148	-0.4	22.413	22.85	23.4
2025-05-09T22:00:00Z	30.5044	-90.3766	3.149	184	9	20.185	18.267	18.05	101.265	2.07	61.825	6.15	1.242	40.075	0.1	0	0	18.475	3.758	0	0.002	0.318	0.066	-0.1	0.335	0.289	-0.3	0.314	0.148	-0.4	22.35	22.812	23.337
2025-05-09T23:00:00Z	30.5044	-90.3766	1.174	65	3	20.19	18.3	18.25	101.27	2.092	43.9	3.75	0.9	190.475	0.1	0	0	18.5	2.825	0.002	0.001	0.318	0.064	-0.1	0.335	0.291	-0.3	0.316	0.148	-0.4	22.138	22.738	23.3
2025-05-10T00:00:00Z	30.5044	-90.3766	1.208	60	4	19.402	17.748	17.875	101.227	2.032	4.35	5.85	0.812	116.1	0.1	0	0	17.85	2.492	0.01	0.002	0.318	0.064	-0.1	0.335	0.294	-0.3	0.316	0.148	-0.4	22	22.663	23.3
2025-05-10T01:00:00Z	30.5044	-90.3766	1.617	89	4	19.157	17.62	17.7	101.265	2.019	0	4.8	0.625	94.075	0.075	0	0	17.725	2.027	0.005	0.002	0.319	0.065	-0.1	0.335	0.296	-0.3	0.316	0.148	-0.4	21.762	22.538	23.225
2025-05-10T02:00:00Z	30.5044	-90.3766	0.255	12	1	18.89	17.685	17.75	101.255	2.027	0	1.95	0.853	38.5	0.125	0	0	17.75	2.92	0.005	0	0.319	0.063	-0.1	0.335	0.296	-0.3	0.317	0.149	-0.4	21.525	22.413	23.2
2025-05-10T03:00:00Z	30.5044	-90.3766	0.697	20	2	18.47	17.652	17.75	101.14	2.024	0	6.45	1.71	43.975	0.1	0	0	17.725	4.898	0.007	0.001	0.319	0.062	-0.1	0.334	0.298	-0.3	0.316	0.149	-0.4	21.325	22.288	23.15
2025-05-10T04:00:00Z	30.5044	-90.3766	0	0	0	17.798	17.368	17.6	101.18	1.981	0	0	1.575	309.325	0.1	0	0	17.375	3.535	0.03	0	0.318	0.059	-0.1	0.33	0.291	-0.3	0.316	0.149	-0.4	21.113	22.137	23.1
2025-05-10T05:00:00Z	30.5044	-90.3766	0	0	0	18.405	17.36	17.55	101.22	1.984	0	0	1.63	325.825	0.1	0	0	17.425	3.883	0.02	0	0.318	0.056	-0.1	0.324	0.278	-0.3	0.313	0.148	-0.4	20.9	22.038	23.062
2025-05-10T06:00:00Z	30.5044	-90.3766	0	0	0	18.61	17.695	17.925	101.152	2.016	0	0	1.218	244.325	0.1	0	0	17.75	3.01	0.04	0	0.318	0.054	-0.1	0.32	0.271	-0.3	0.311	0.147	-0.4	20.738	21.913	22.988
2025-05-10T07:00:00Z	30.5044	-90.3766	0	0	0	18.6	17.773	17.825	101.082	2.028	0	0	1.585	317.975	0.1	0	0	17.85	3.345	0.013	0	0.317	0.053	-0.1	0.318	0.266	-0.3	0.309	0.148	-0.4	20.65	21.775	22.95
2025-05-10T08:00:00Z	30.5044	-90.3766	0	0	0	18.53	17.74	17.775	101.08	2.022	0	0	1.92	319.775	0.1	0	0	17.825	4.478	0.013	0	0.317	0.053	-0.1	0.317	0.26	-0.225	0.308	0.147	-0.4	20.575	21.675	22.888
2025-05-10T09:00:00Z	30.5044	-90.3766	0.017	1	0	18.315	17.538	17.525	101.09	1.996	0	0.3	1.872	322.375	0.1	0	0	17.625	4.013	0.007	0	0.317	0.053	-0.1	0.316	0.26	-0.2	0.308	0.147	-0.4	20.488	21.587	22.85
2025-05-10T10:00:00Z	30.5044	-90.3766	0	0	0	17.26	17.19	17.225	101.055	1.94	0	0	1.83	324.55	0.1	0	0	17.175	4.022	0.025	0	0.317	0.052	-0.1	0.316	0.257	-0.2	0.307	0.147	-0.4	20.4	21.475	22.75
2025-05-10T11:00:00Z	30.5044	-90.3766	0	0	0	16.17	16.812	16.925	101.03	1.88	7.525	0	1.715	323.2	0.1	0	0	16.675	4.64	0.045	0	0.316	0.052	-0.1	0.314	0.252	-0.2	0.307	0.147	-0.4	20.25	21.4	22.725
2025-05-10T12:00:00Z	30.5044	-90.3766	0	0	0	17.75	17.33	17.2	101.085	1.938	89.725	0	1.837	322.55	0.1	0	0	17.325	3.975	0.022	0	0.316	0.051	-0.1	0.313	0.249	-0.2	0.307	0.145	-0.4	20.038	21.288	22.65
2025-05-10T13:00:00Z	30.5044	-90.3766	0	0	0	19.328	18.215	17.875	101.115	2.003	125.275	0	1.607	324.025	0.1	0	0	18.35	4.008	0.042	0	0.317	0.051	-0.1	0.312	0.246	-0.2	0.306	0.143	-0.4	20.012	21.175	22.587
2025-05-10T14:00:00Z	30.5044	-90.3766	0	0	0	20.157	18.96	18.45	101.13	2.05	166.025	0	1.955	302.675	0.075	0	0	19.15	3.832	0.07	0	0.317	0.051	-0.1	0.311	0.244	-0.2	0.306	0.143	-0.4	20.212	21.1	22.525
2025-05-10T15:00:00Z	30.5044	-90.3766	0	0	0	21.565	20.23	19.3	101.13	2.137	272.275	0	2.577	295.175	0.1	0	0	20.575	5.18	0.103	0	0.316	0.051	-0.1	0.311	0.241	-0.2	0.306	0.143	-0.4	20.462	21.113	22.475
2025-05-10T16:00:00Z	30.5044	-90.3766	0	0	0	23.307	21.67	20.55	101.13	2.176	436	0	3.013	309.15	0.075	0	0	22.25	6.152	0.242	0	0.315	0.052	-0.1	0.309	0.244	-0.2	0.305	0.143	-0.4	20.925	21.175	22.413
2025-05-10T17:00:00Z	30.5044	-90.3766	0	0	0	25.372	23.04	21.775	101.112	2.192	645.225	0	2.893	309.525	0.125	0	0	23.7	6.395	0.412	0	0.314	0.052	-0.1	0.308	0.242	-0.2	0.305	0.143	-0.4	21.538	21.312	22.375
2025-05-10T18:00:00Z	30.5044	-90.3766	0	0	0	26.31	24.087	22.5	101.09	2.13	642.85	0	3.268	307.975	0.075	0	0	24.825	6.81	0.595	0	0.313	0.054	-0.1	0.308	0.236	-0.2	0.305	0.142	-0.4	22.312	21.55	22.3
2025-05-10T19:00:00Z	30.5044	-90.3766	0	0	0	27.718	24.05	22.875	101.055	2.141	880.875	0	3.055	325.875	0.15	0	0	25.4	7.28	0.645	0	0.311	0.054	-0.1	0.306	0.229	-0.2	0.305	0.142	-0.4	23.15	21.863	22.3
2025-05-10T20:00:00Z	30.5044	-90.3766	0	0	0	27.225	24.098	23.125	101.028	2.095	652.35	0	2.785	313.25	0.1	0	0	25.375	6.018	0.738	0	0.31	0.055	-0.1	0.304	0.223	-0.25	0.304	0.141	-0.4	24.038	22.262	22.262
2025-05-10T21:00:00Z	30.5044	-90.3766	0	0	0	24.17	23.24	22.325	101.037	2.012	212.475	0	2.918	312.875	0.1	0	0	23.9	6.465	0.688	0	0.309	0.054	-0.1	0.302	0.213	-0.3	0.304	0.14	-0.5	24.65	22.712	22.3
2025-05-10T22:00:00Z	30.5044	-90.3766	0	0	0	23.22	22.548	21.725	101.082	1.988	291.4	0	3.263	310.975	0.075	0	0	23.1	7.152	0.61	0	0.308	0.052	-0.1	0.301	0.208	-0.3	0.304	0.14	-0.5	24.562	23.062	22.363
2025-05-10T23:00:00Z	30.5044	-90.3766	0	0	0	20.805	21.16	20.7	101.102	1.89	120.075	0	2.825	315.825	0.05	0	0	21.675	6.287	0.545	0	0.309	0.052	-0.1	0.3	0.202	-0.3	0.304	0.141	-0.5	24.238	23.25	22.412
2025-05-11T00:00:00Z	30.5044	-90.3766	0	0	0	19.475	19.942	19.7	101.155	1.86	25.35	0	2.208	301.375	0.05	0	0	19.95	4.418	0.432	0	0.309	0.052	-0.1	0.3	0.198	-0.3	0.304	0.14	-0.5	23.75	23.3	22.488
2025-05-11T01:00:00Z	30.5044	-90.3766	0	0	0	19.045	19.023	18.9	101.22	1.826	0	0	2.085	312.15	0.1	0	0	19	4.555	0.358	0	0.309	0.051	-0.2	0.299	0.196	-0.3	0.303	0.141	-0.5	23.163	23.238	22.55
2025-05-11T02:00:00Z	30.5044	-90.3766	0	0	0	18.675	18.197	18.025	101.278	1.774	0	0	2.715	317.125	0.075	0	0	18.3	6.163	0.29	0	0.309	0.05	-0.2	0.299	0.194	-0.3	0.303	0.14	-0.5	22.587	23.075	22.65
2025-05-11T03:00:00Z	30.5044	-90.3766	0	0	0	18.22	17.405	17.225	101.337	1.72	0	0	1.88	320.925	0.1	0	0	17.5	4.197	0.245	0	0.31	0.048	-0.2	0.298	0.193	-0.3	0.303	0.14	-0.5	22.075	22.863	22.65
2025-05-11T04:00:00Z	30.5044	-90.3766	0	0	0	17.09	16.855	16.75	101.348	1.682	0	0	1.922	292.275	0.075	0	0	16.875	3.935	0.225	0	0.31	0.048	-0.2	0.298	0.19	-0.3	0.302	0.139	-0.5	21.625	22.625	22.725
2025-05-11T05:00:00Z	30.5044	-90.3766	0	0	0	17.335	16.395	16.25	101.342	1.641	0	0	2.1	289.325	0.075	0	0	16.475	4.715	0.205	0	0.31	0.048	-0.2	0.298	0.19	-0.3	0.302	0.14	-0.5	21.2	22.387	22.738
2025-05-11T06:00:00Z	30.5044	-90.3766	0	0	0	17.102	16.01	15.85	101.312	1.603	0	0	1.645	287.9	0.075	0	0	16.1	3.41	0.198	0	0.31	0.047	-0.2	0.298	0.189	-0.3	0.302	0.139	-0.6	20.812	22.137	22.7
2025-05-11T07:00:00Z	30.5044	-90.3766	0	0	0	16.945	15.755	15.6	101.268	1.585	0	0	1.54	286.475	0.1	0	0	15.85	2.93	0.188	0	0.31	0.048	-0.2	0.298	0.188	-0.3	0.302	0.139	-0.6	20.512	21.9	22.7
2025-05-11T08:00:00Z	30.5044	-90.3766	0	0	0	16.727	15.565	15.45	101.235	1.578	0	0	1.555	284.525	0.1	0	0	15.65	2.928	0.173	0	0.311	0.048	-0.2	0.298	0.187	-0.3	0.302	0.139	-0.6	20.238	21.7	22.663
